Image,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_912,0.03334016725420952,0.010478600859642029,0.02087661623954773,0.06125738099217415,0.09904943406581879,0.14470544457435608,0.20121869444847107,0.26434487104415894,0.37370380759239197,0.7245449423789978,0.8805909156799316,0.9324275851249695
Image_913,-0.019567538052797318,-0.03490705043077469,-0.051188625395298004,-0.029473327100276947,0.007229551672935486,0.051997557282447815,0.11912217736244202,0.19036908447742462,0.3676052689552307,0.7682234048843384,0.9080213904380798,0.9444584846496582
Image_914,0.04172317683696747,0.022669486701488495,0.03997267410159111,0.06904345005750656,0.11087682843208313,0.14368894696235657,0.1901695281267166,0.24106678366661072,0.37238430976867676,0.6902698874473572,0.8629723787307739,0.9340670108795166
Image_915,-0.016890086233615875,-0.037290334701538086,-0.03326806426048279,-0.00794970989227295,0.0301334410905838,0.06434054672718048,0.10806786268949509,0.16518089175224304,0.3221884071826935,0.7192804217338562,0.8810454607009888,0.9518921375274658
Image_916,0.0119905024766922,0.0035467296838760376,-0.007330574095249176,0.007581785321235657,0.03545393422245979,0.06761664897203445,0.11710076034069061,0.17759791016578674,0.3179776668548584,0.7200251817703247,0.9031453728675842,0.9375813603401184
Image_917,0.05270789563655853,0.036719758063554764,0.030764080584049225,0.04726386442780495,0.0939970314502716,0.1395936906337738,0.18413087725639343,0.25614866614341736,0.38579779863357544,0.7049535512924194,0.8645278215408325,0.9410028457641602
Image_918,0.03888362646102905,0.014233298599720001,0.02547534555196762,0.04299283027648926,0.07047280669212341,0.09077481180429459,0.1273772418498993,0.19766610860824585,0.3738160729408264,0.7368566989898682,0.8855379223823547,0.9308393001556396
Image_919,0.025750309228897095,-0.008007299154996872,0.025050058960914612,0.060919493436813354,0.09852227568626404,0.13850927352905273,0.17985758185386658,0.23759934306144714,0.36347097158432007,0.6948925256729126,0.8857712745666504,0.9213384985923767
Image_920,0.06534764170646667,0.0481480211019516,0.05463629961013794,0.07595877349376678,0.10472074896097183,0.12531834840774536,0.15682098269462585,0.21642640233039856,0.37506014108657837,0.7554179430007935,0.8893718123435974,0.8993598818778992
Image_921,0.04060963913798332,0.017619449645280838,-0.0027918443083763123,0.007000058889389038,0.039602771401405334,0.062020570039749146,0.10849539935588837,0.17209745943546295,0.33056899905204773,0.6832250356674194,0.8622068166732788,0.9471417665481567
Image_922,0.017815150320529938,0.0030252113938331604,0.02481883019208908,0.06614001095294952,0.09959184378385544,0.14296935498714447,0.19119268655776978,0.24362105131149292,0.3998372256755829,0.740038275718689,0.8868469595909119,0.930445671081543
Image_923,0.031112750992178917,0.02324504777789116,0.026982232928276062,0.0570816732943058,0.08693964034318924,0.1199437752366066,0.15559104084968567,0.20231038331985474,0.32234013080596924,0.6641879081726074,0.8492595553398132,0.9291771650314331
Image_924,0.03587162122130394,0.023092694580554962,0.027297750115394592,0.04610778018832207,0.07973991334438324,0.11289212852716446,0.163560152053833,0.22015760838985443,0.3802356421947479,0.7474977970123291,0.899398922920227,0.9399243593215942
Image_925,0.01483423262834549,-0.004517599940299988,-0.012428641319274902,0.010279074311256409,0.04254382103681564,0.08394339680671692,0.12961426377296448,0.1975376009941101,0.3452945351600647,0.6950632333755493,0.8611025810241699,0.9477692246437073
Image_926,0.008843779563903809,-0.0016155168414115906,-0.02192511409521103,-0.00859174132347107,0.02960338443517685,0.06807102262973785,0.10980621725320816,0.16109144687652588,0.3117467164993286,0.7232363224029541,0.8884113430976868,0.9473194479942322
Image_927,0.007049828767776489,-0.004056848585605621,-4.1484832763671875e-05,0.02870170772075653,0.07162977755069733,0.10680688172578812,0.14129479229450226,0.18302837014198303,0.3063706159591675,0.6979387998580933,0.8934823870658875,0.9399330019950867
Image_928,-0.009190313518047333,0.00043638795614242554,-0.01945950835943222,-0.007376737892627716,0.02367691695690155,0.0571918822824955,0.11071634292602539,0.16837649047374725,0.30088168382644653,0.6670008897781372,0.868323564529419,0.931503415107727
Image_929,-0.010755021125078201,-0.012911155819892883,-0.010592930018901825,0.008507229387760162,0.04563025385141373,0.08081632852554321,0.11723773926496506,0.16125154495239258,0.3183929920196533,0.7046335339546204,0.8963533043861389,0.9441025257110596
Image_930,0.010060623288154602,0.015230249613523483,0.0062259286642074585,0.029827088117599487,0.05727161467075348,0.09877435117959976,0.14967690408229828,0.2142772674560547,0.38126036524772644,0.7584201097488403,0.9091199040412903,0.9359759092330933
Image_931,-0.03541944548487663,-0.006405770778656006,-0.01720482110977173,-0.01826132833957672,0.024522803723812103,0.05314050242304802,0.09928487241268158,0.15983985364437103,0.2989552617073059,0.6865870356559753,0.8626556396484375,0.9218161106109619
Image_932,0.057071082293987274,0.03527993708848953,0.044051393866539,0.07835955172777176,0.12133772671222687,0.16321608424186707,0.20775149762630463,0.26717180013656616,0.39361828565597534,0.7247861623764038,0.8781001567840576,0.9344719648361206
Image_933,-0.02924032136797905,-0.025439098477363586,-0.03065533936023712,-0.012412525713443756,0.02112056314945221,0.047338470816612244,0.07712848484516144,0.13309189677238464,0.2442631721496582,0.60597163438797,0.855548620223999,0.9424296617507935
Image_934,0.03979472815990448,0.04661782458424568,0.05322688817977905,0.0817168802022934,0.11973026394844055,0.1474284529685974,0.18344086408615112,0.2274426817893982,0.3703920245170593,0.7150234580039978,0.8896307945251465,0.8827866315841675
Image_935,-0.0030507072806358337,-0.02636626362800598,-0.05405537784099579,-0.03297191858291626,0.007070884108543396,0.04055369645357132,0.09031641483306885,0.15401729941368103,0.2641666531562805,0.6353759765625,0.8460826873779297,0.9445562362670898
Image_936,0.05982721596956253,0.03088948503136635,0.012114405632019043,0.032872505486011505,0.07688753306865692,0.11454340815544128,0.16001272201538086,0.22977659106254578,0.33913034200668335,0.6876930594444275,0.860008955001831,0.9409201145172119
Image_937,0.07352970540523529,0.04282940924167633,0.043447647243738174,0.07736008614301682,0.1174149215221405,0.16434600949287415,0.1991000473499298,0.26097315549850464,0.39131397008895874,0.6976983547210693,0.8567714691162109,0.9205751419067383
Image_938,0.025385472923517227,0.014235090464353561,0.0016321614384651184,0.024116821587085724,0.04370890557765961,0.09239383786916733,0.14031293988227844,0.20380376279354095,0.33507758378982544,0.7519122958183289,0.899623692035675,0.950846791267395
Image_939,0.04062884300947189,0.02670825645327568,0.027891680598258972,0.046278443187475204,0.07576948404312134,0.10655086487531662,0.15478214621543884,0.20544327795505524,0.3463318943977356,0.6878730058670044,0.8633480072021484,0.912220299243927
Image_940,0.021797124296426773,0.040874183177948,0.06828723102807999,0.09774333238601685,0.13256141543388367,0.1775387078523636,0.21204131841659546,0.28028404712677,0.41092121601104736,0.7128168940544128,0.8843212127685547,0.9072103500366211
Image_941,0.035189319401979446,0.01934961974620819,0.026929780840873718,0.051947563886642456,0.09822172671556473,0.1350966989994049,0.18543538451194763,0.23636189103126526,0.4003409147262573,0.7460438013076782,0.8972306847572327,0.9172744750976562
Image_942,0.0764283537864685,0.03262593597173691,0.061381883919239044,0.09843583405017853,0.13099506497383118,0.16407138109207153,0.21300874650478363,0.26960664987564087,0.4148064851760864,0.730158269405365,0.8738236427307129,0.894680380821228
Image_943,0.00296870619058609,-0.015095211565494537,0.0007023662328720093,0.016591057181358337,0.05010290443897247,0.0803225114941597,0.11816571652889252,0.1720823049545288,0.3142998218536377,0.7141322493553162,0.886021614074707,0.9582008123397827
Image_944,-0.024164557456970215,-0.02705717831850052,-0.039212845265865326,-0.011686667799949646,0.019939057528972626,0.05177725479006767,0.09909894317388535,0.14267227053642273,0.26311391592025757,0.6415514349937439,0.8715853691101074,0.9463334083557129
Image_945,0.024997882544994354,0.03549513220787048,0.021067872643470764,0.043640606105327606,0.08852759003639221,0.1195581778883934,0.17068623006343842,0.22445806860923767,0.3596336245536804,0.7146954536437988,0.8621184229850769,0.9251825213432312
Image_946,-0.028005383908748627,0.0066514573991298676,0.01489701122045517,0.03743540495634079,0.0862531065940857,0.1190083846449852,0.15994961559772491,0.21304354071617126,0.37089747190475464,0.7488727569580078,0.8960461020469666,0.9294819831848145
Image_947,0.011456180363893509,0.01098795235157013,-0.01082613319158554,0.007973998785018921,0.04553738981485367,0.07600753009319305,0.12038405984640121,0.17258833348751068,0.29873931407928467,0.6671661138534546,0.8562515377998352,0.9511876702308655
Image_948,0.028744515031576157,0.006096292287111282,0.02196488156914711,0.0663100928068161,0.11419950425624847,0.15913474559783936,0.19247780740261078,0.25430184602737427,0.3849281370639801,0.7116588950157166,0.8786923289299011,0.9241815209388733
Image_949,0.06629340350627899,0.05101980268955231,0.07443924248218536,0.09214790165424347,0.1352393478155136,0.1700611263513565,0.20237404108047485,0.2553924322128296,0.37547028064727783,0.6944360733032227,0.8780747056007385,0.9075250625610352
Image_950,0.00712185725569725,0.022285185754299164,0.013566490262746811,0.03887652978301048,0.0730990320444107,0.13067610561847687,0.16863766312599182,0.25690290331840515,0.39680027961730957,0.748958945274353,0.8820536136627197,0.9354957342147827
Image_951,0.03400629758834839,0.031391821801662445,0.03771086037158966,0.06210676580667496,0.09953853487968445,0.13893011212348938,0.19446757435798645,0.24856969714164734,0.3759436309337616,0.7055675983428955,0.8681862354278564,0.8929593563079834
Image_952,0.04336857423186302,0.02427087351679802,0.049705736339092255,0.08100475370883942,0.12175604701042175,0.1625860184431076,0.19931405782699585,0.26412713527679443,0.3930763602256775,0.6895055770874023,0.8617671728134155,0.9282983541488647
Image_953,0.044564276933670044,0.03822699561715126,0.05806742236018181,0.08408792316913605,0.1264096200466156,0.16081462800502777,0.20874863862991333,0.26933789253234863,0.4080546796321869,0.7302201390266418,0.8808683156967163,0.8985400199890137
Image_954,0.009231001138687134,0.005422692745923996,-0.006374724209308624,0.00903475284576416,0.037590593099594116,0.07561073452234268,0.11831812560558319,0.17466582357883453,0.3261721730232239,0.6469591856002808,0.8472059965133667,0.9458674788475037
Image_955,-0.02677968516945839,0.004832126200199127,-0.013707369565963745,-0.00291510671377182,0.03279051184654236,0.07400781661272049,0.11188580840826035,0.17820250988006592,0.3287379741668701,0.7216740250587463,0.8863383531570435,0.9428502321243286
Image_956,-0.010052409023046494,0.006821595132350922,-0.009766936302185059,-0.014086931943893433,0.021455898880958557,0.06484962999820709,0.11166560649871826,0.17437589168548584,0.29625216126441956,0.7050936222076416,0.8873037099838257,0.9445532560348511
Image_957,0.025929197669029236,0.024356819689273834,0.019970521330833435,0.046513430774211884,0.09146109968423843,0.13878294825553894,0.1783497929573059,0.23021849989891052,0.36904603242874146,0.733055591583252,0.8692501187324524,0.9238892793655396
Image_958,0.03250293433666229,0.003079831600189209,-0.007629789412021637,0.0012254714965820312,0.03387029469013214,0.06803371012210846,0.11757605522871017,0.17043453454971313,0.30992525815963745,0.6881568431854248,0.891740620136261,0.9607025384902954
Image_959,0.05307573080062866,0.031530559062957764,0.04987231269478798,0.08944660425186157,0.12787647545337677,0.17318877577781677,0.21695399284362793,0.2695905566215515,0.3927640914916992,0.7128894329071045,0.8692123293876648,0.8959301710128784
Image_960,0.02015998587012291,0.0026707202196121216,0.01231425255537033,0.028668411076068878,0.06157933175563812,0.09840253740549088,0.1497662365436554,0.1944136768579483,0.3144061863422394,0.6795063018798828,0.8824808597564697,0.9431449770927429
Image_961,-0.007519502192735672,-0.005393773317337036,-0.012200742959976196,0.02310813218355179,0.05709421634674072,0.09676765650510788,0.1519237458705902,0.20958232879638672,0.34042850136756897,0.6940732002258301,0.8669432401657104,0.922883152961731
Image_962,-0.0010491535067558289,-0.02526155859231949,-0.02387288212776184,-0.009989693760871887,0.01997072994709015,0.05812309309840202,0.10043681412935257,0.14791330695152283,0.2588570713996887,0.6391760110855103,0.8633317351341248,0.9543181657791138
Image_963,0.028871502727270126,0.017790138721466064,0.007043100893497467,0.026049569249153137,0.07825171947479248,0.11508053541183472,0.1576051414012909,0.2206401377916336,0.3796544075012207,0.7077353000640869,0.8859325647354126,0.91770339012146
Image_964,0.07873370498418808,0.05439890921115875,0.056273702532052994,0.08270005136728287,0.1257193684577942,0.16248618066310883,0.2230929285287857,0.27629709243774414,0.4089805483818054,0.7421500086784363,0.8864407539367676,0.9301126003265381
Image_965,0.013631336390972137,0.01195153221487999,0.016538280993700027,0.04985794425010681,0.08540604263544083,0.12392400205135345,0.1651054322719574,0.22020778059959412,0.3575710952281952,0.7387605905532837,0.9018108248710632,0.9368700385093689
Image_966,0.014725254848599434,0.004251740872859955,0.014068149030208588,0.04623056575655937,0.0756385400891304,0.1041722297668457,0.13924483954906464,0.1877516508102417,0.3061155676841736,0.6619148254394531,0.8661556839942932,0.9347079992294312
Image_967,-0.041877686977386475,-0.013178050518035889,0.0019820407032966614,0.03855576366186142,0.0772501528263092,0.12555740773677826,0.1554492712020874,0.21816909313201904,0.34821617603302,0.7038836479187012,0.8864872455596924,0.9254956245422363
Image_968,0.0457661896944046,0.028849173337221146,-0.002519465982913971,0.008556850254535675,0.04936914145946503,0.08242267370223999,0.12676647305488586,0.19444520771503448,0.3434751629829407,0.7308796644210815,0.882146954536438,0.9284018874168396
Image_969,0.017916865646839142,0.010937277227640152,0.0047600045800209045,0.02209194004535675,0.06436072289943695,0.09350277483463287,0.14458052814006805,0.19881945848464966,0.33694523572921753,0.6619231700897217,0.8544944524765015,0.9238288998603821
Image_970,0.03136397898197174,0.014652453362941742,0.0080256387591362,0.01903463900089264,0.04963253438472748,0.07884770631790161,0.11828920990228653,0.17893794178962708,0.33454465866088867,0.6915218234062195,0.8665992021560669,0.9448263645172119
